obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""""","=""7506.17""","=""0.11""","=""""","=""5.36e+05""",A,"=""4.3444534""","=""4.50962989""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.6s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""7520.11""","=""0.11""","=""""","=""1.07e+06""",A,"=""4.3447597""","=""4.50962989""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.6s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""7520.96""","=""0.11""","=""""","=""4.43e+04""",A,"=""4.5945630""","=""4.75941465""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.6d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""7521.03""","=""0.11""","=""""","=""4.22e+04""",A,"=""4.5945630""","=""4.75941304""","=""2p6.5f""","=""2F*""","=""7/2""","=""2p6.6d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""7521.03""","=""0.11""","=""""","=""2.11e+03""",A,"=""4.5945630""","=""4.75941304""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.6d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""7524.96""","=""0.16""","=""""","=""1.72e+04""",A,"=""4.7609672""","=""4.9257310""","=""2p6.6f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""7524.96""","=""0.16""","=""""","=""1.64e+04""",A,"=""4.7609672""","=""4.9257310""","=""2p6.6f""","=""2F*""","=""7/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""7524.96""","=""0.16""","=""""","=""8.21e+02""",B+,"=""4.7609672""","=""4.9257310""","=""2p6.6f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""7771.23""","=""0.12""","=""""","=""3.97e+04""",A,"=""4.71289256""","=""4.8724352""","=""2p6.7s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""7774.19""","=""0.12""","=""""","=""3.94e+04""",A,"=""4.71289256""","=""4.8723744""","=""2p6.7s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""8413.83""","=""0.20""","=""""","=""1.18e+05""",A,"=""4.7783733""","=""4.9257310""","=""2p6.7p""","=""2P*""","=""1/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""8419.14""","=""0.20""","=""""","=""1.41e+05""",A,"=""4.7784663""","=""4.9257310""","=""2p6.7p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""8419.14""","=""0.20""","=""""","=""2.36e+04""",A,"=""4.7784663""","=""4.9257310""","=""2p6.7p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""8689.37""","=""0.15""","=""""","=""5.24e+04""",E,"=""4.8602959""","=""[5.00298074]""","=""2p6.7d""","=""2D""","=""3/2""","=""2p6.10f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""8689.37""","=""0.15""","=""""","=""5.61e+04""",D,"=""4.8602959""","=""[5.00298074]""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.10f""","=""2F*""","=""7/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""8689.37""","=""0.15""","=""""","=""3.74e+03""",E,"=""4.8602959""","=""[5.00298074]""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.10f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""9093.03""","=""0.17""","=""""","=""1.43e+05""",A+,"=""3.61697081""","=""3.7533216""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""9093.45""","=""0.17""","=""""","=""1.59e+04""",A,"=""3.61697701""","=""3.7533216""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""9139.91""","=""0.17""","=""""","=""1.57e+05""",A+,"=""3.61697701""","=""3.7526285""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""9166.34""","=""0.17""","=""""","=""4.67e+05""",A,"=""4.6241543""","=""4.75941465""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.6d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""9177.19""","=""0.17""","=""""","=""9.34e+04""",A,"=""4.6243143""","=""4.75941465""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""9177.30""","=""0.17""","=""""","=""5.61e+05""",A,"=""4.6243143""","=""4.75941304""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""9664.9""","=""0.3""","=""""","=""3.64e+04""",B+,"=""4.7783733""","=""4.9066561""","=""2p6.7p""","=""2P*""","=""1/2""","=""2p6.9s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""9671.9""","=""0.3""","=""""","=""7.25e+04""",B+,"=""4.7784663""","=""4.9066561""","=""2p6.7p""","=""2P*""","=""3/2""","=""2p6.9s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""10810.90""","=""0.23""","=""""","=""4.41e+05""",A,"=""4.50962989""","=""4.6243143""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.6p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""10826.00""","=""0.24""","=""""","=""4.40e+05""",A,"=""4.50962989""","=""4.6241543""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.6p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""10969.90""","=""0.24""","=""""","=""3.04e+03""",A,"=""4.75941304""","=""4.8724352""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""10970.06""","=""0.24""","=""""","=""3.38e+02""",B+,"=""4.75941465""","=""4.8724352""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""10975.96""","=""0.24""","=""""","=""3.50e+03""",A,"=""4.75941465""","=""4.8723744""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.8p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""11194.9""","=""0.4""","=""""","=""5.17e+03""",E,"=""4.8602959""","=""4.9710460""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""11194.9""","=""0.4""","=""""","=""7.24e+04""",D,"=""4.8602959""","=""4.9710460""","=""2p6.7d""","=""2D""","=""3/2""","=""2p6.9f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""11194.9""","=""0.4""","=""""","=""7.74e+04""",D+,"=""4.8602959""","=""4.9710460""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""7/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""12102.1""","=""0.3""","=""""","=""1.84e+04""",B+,"=""4.8314795""","=""[4.93392762]""","=""2p6.8s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""12107.0""","=""0.3""","=""""","=""1.82e+04""",B+,"=""4.8314795""","=""[4.93388658]""","=""2p6.8s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""12169.5""","=""0.3""","=""""","=""2.55e+05""",A,"=""4.75941304""","=""4.8612940""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.7f""","=""2F*""","=""7/2""",,"=""c30""","=""""",
"=""""","=""""","=""12169.5""","=""0.3""","=""""","=""1.70e+04""",A,"=""4.75941304""","=""4.8612940""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.7f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""12169.7""","=""0.3""","=""""","=""2.38e+05""",A,"=""4.75941465""","=""4.8612940""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.7f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""12482.2""","=""0.4""","=""""","=""1.36e+03""",A,"=""4.7609672""","=""4.8602959""","=""2p6.6f""","=""2F*""","=""5/2""","=""2p6.7d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""12482.2""","=""0.4""","=""""","=""2.85e+04""",A,"=""4.7609672""","=""4.8602959""","=""2p6.6f""","=""2F*""","=""5/2""","=""2p6.7d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""12482.2""","=""0.4""","=""""","=""2.71e+04""",A,"=""4.7609672""","=""4.8602959""","=""2p6.6f""","=""2F*""","=""7/2""","=""2p6.7d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""12626.9""","=""0.5""","=""""","=""5.21e+04""",D,"=""4.8723744""","=""4.9705650""","=""2p6.8p""","=""2P*""","=""1/2""","=""2p6.9d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""12634.7""","=""0.5""","=""""","=""1.04e+04""",E,"=""4.8724352""","=""4.9705650""","=""2p6.8p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""12634.7""","=""0.5""","=""""","=""6.24e+04""",D+,"=""4.8724352""","=""4.9705650""","=""2p6.8p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""13971.9""","=""0.4""","=""""","=""2.02e+05""",A,"=""4.6241543""","=""4.71289256""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.7s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""13997.1""","=""0.4""","=""""","=""4.03e+05""",A,"=""4.6243143""","=""4.71289256""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.7s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""14600.2""","=""0.6""","=""""","=""1.16e+04""",B+,"=""4.8723744""","=""4.9572937""","=""2p6.8p""","=""2P*""","=""1/2""","=""2p6.10s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""14610.7""","=""0.6""","=""""","=""2.30e+04""",B+,"=""4.8724352""","=""4.9572937""","=""2p6.8p""","=""2P*""","=""3/2""","=""2p6.10s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""15134.3""","=""0.6""","=""""","=""1.89e+05""",A,"=""4.7783733""","=""4.8602959""","=""2p6.7p""","=""2P*""","=""1/2""","=""2p6.7d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""15151.5""","=""0.6""","=""""","=""3.78e+04""",A,"=""4.7784663""","=""4.8602959""","=""2p6.7p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""15151.5""","=""0.6""","=""""","=""2.27e+05""",A,"=""4.7784663""","=""4.8602959""","=""2p6.7p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""16049.8""","=""0.5""","=""""","=""3.86e+04""",D+,"=""4.9257310""","=""[5.00298074]""","=""2p6.8d""","=""2D""","=""5/2""","=""2p6.10f""","=""2F*""","=""7/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""16049.8""","=""0.5""","=""""","=""3.61e+04""",D+,"=""4.9257310""","=""[5.00298074]""","=""2p6.8d""","=""2D""","=""3/2""","=""2p6.10f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""16049.8""","=""0.5""","=""""","=""2.58e+03""",E,"=""4.9257310""","=""[5.00298074]""","=""2p6.8d""","=""2D""","=""5/2""","=""2p6.10f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""16838.4""","=""0.6""","=""""","=""3.18e+02""",B,"=""4.8602959""","=""[4.93392762]""","=""2p6.7d""","=""2D""","=""3/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""16838.4""","=""0.6""","=""""","=""2.86e+03""",B+,"=""4.8602959""","=""[4.93392762]""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""16847.8""","=""0.6""","=""""","=""3.26e+03""",B+,"=""4.8602959""","=""[4.93388658]""","=""2p6.7d""","=""2D""","=""3/2""","=""2p6.9p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""17787.5""","=""0.6""","=""""","=""1.06e+04""",C,"=""4.9066561""","=""4.97635910""","=""2p6.9s""","=""2S""","=""1/2""","=""2p6.10p""","=""2P*""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""17794.9""","=""0.6""","=""""","=""1.06e+04""",D+,"=""4.9066561""","=""4.97633022""","=""2p6.9s""","=""2S""","=""1/2""","=""2p6.10p""","=""2P*""","=""1/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""18036.25""","=""0.09""","=""""","=""2.80e+04""",C,"=""[4.93388658]""","=""5.00262826""","=""2p6.9p""","=""2P*""","=""1/2""","=""2p6.10d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""18047.02""","=""0.09""","=""""","=""5.57e+03""",D+,"=""[4.93392762]""","=""5.00262826""","=""2p6.9p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""18047.12""","=""0.09""","=""""","=""3.34e+04""",C+,"=""[4.93392762]""","=""5.00262788""","=""2p6.9p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""18753.6""","=""1.0""","=""""","=""7.62e+03""",A,"=""4.8602959""","=""4.9264080""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""18753.6""","=""1.0""","=""""","=""1.07e+05""",A,"=""4.8602959""","=""4.9264080""","=""2p6.7d""","=""2D""","=""3/2""","=""2p6.8f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""18753.6""","=""1.0""","=""""","=""1.14e+05""",A,"=""4.8602959""","=""4.9264080""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""7/2""",,"=""c30""","=""""",
"=""""","=""""","=""18907.6""","=""0.7""","=""""","=""1.70e+05""",A,"=""4.71289256""","=""4.7784663""","=""2p6.7s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""18934.4""","=""0.7""","=""""","=""1.70e+05""",A,"=""4.71289256""","=""4.7783733""","=""2p6.7s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""19241.1""","=""1.0""","=""""","=""8.99e+02""",A,"=""4.8612940""","=""4.9257310""","=""2p6.7f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""19241.1""","=""1.0""","=""""","=""1.89e+04""",A,"=""4.8612940""","=""4.9257310""","=""2p6.7f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""19241.1""","=""1.0""","=""""","=""1.80e+04""",A,"=""4.8612940""","=""4.9257310""","=""2p6.7f""","=""2F*""","=""7/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""20238.0""","=""0.8""","=""""","=""5.62e+04""",A+,"=""4.28349647""","=""4.3447597""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.5p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""20239.4""","=""0.8""","=""""","=""6.24e+03""",A+,"=""4.28350081""","=""4.3447597""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.5p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""20341.1""","=""0.8""","=""""","=""6.16e+04""",A+,"=""4.28350081""","=""4.3444534""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.5p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""20968.01""","=""0.12""","=""""","=""9.65e+03""",D+,"=""[4.93388658]""","=""4.99301675""","=""2p6.9p""","=""2P*""","=""1/2""","=""2p6.11s""","=""2S""","=""1/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""20982.57""","=""0.12""","=""""","=""1.93e+04""",C,"=""[4.93392762]""","=""4.99301675""","=""2p6.9p""","=""2P*""","=""3/2""","=""2p6.11s""","=""2S""","=""1/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""23236.9""","=""1.5""","=""""","=""8.81e+04""",A,"=""4.8723744""","=""4.9257310""","=""2p6.8p""","=""2P*""","=""1/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""23263.4""","=""1.5""","=""""","=""1.76e+04""",A,"=""4.8724352""","=""4.9257310""","=""2p6.8p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""23263.4""","=""1.5""","=""""","=""1.06e+05""",A,"=""4.8724352""","=""4.9257310""","=""2p6.8p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""23346.5""","=""1.5""","=""""","=""8.92e+04""",A,"=""4.7783733""","=""4.8314795""","=""2p6.7p""","=""2P*""","=""1/2""","=""2p6.8s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""23387.4""","=""1.5""","=""""","=""1.78e+05""",A,"=""4.7784663""","=""4.8314795""","=""2p6.7p""","=""2P*""","=""3/2""","=""2p6.8s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""27360.5""","=""2.1""","=""""","=""3.40e+03""",D,"=""4.9257310""","=""4.9710460""","=""2p6.8d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""27360.5""","=""2.1""","=""""","=""4.77e+04""",C,"=""4.9257310""","=""4.9710460""","=""2p6.8d""","=""2D""","=""3/2""","=""2p6.9f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""27360.5""","=""2.1""","=""""","=""5.11e+04""",C,"=""4.9257310""","=""4.9710460""","=""2p6.8d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""7/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""28078.1""","=""2.2""","=""""","=""1.08e+04""",D+,"=""4.9264080""","=""4.9705650""","=""2p6.8f""","=""2F*""","=""7/2""","=""2p6.9d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""28078.1""","=""2.2""","=""""","=""1.13e+04""",D+,"=""4.9264080""","=""4.9705650""","=""2p6.8f""","=""2F*""","=""5/2""","=""2p6.9d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""28078.1""","=""2.2""","=""""","=""5.40e+02""",E,"=""4.9264080""","=""4.9705650""","=""2p6.8f""","=""2F*""","=""5/2""","=""2p6.9d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""30273""","=""3""","=""""","=""7.64e+04""",A,"=""4.8314795""","=""4.8724352""","=""2p6.8s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""30318""","=""3""","=""""","=""7.62e+04""",A,"=""4.8314795""","=""4.8723744""","=""2p6.8s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""33803.1""","=""2.3""","=""""","=""4.70e+04""",B,"=""[4.93388658]""","=""4.9705650""","=""2p6.9p""","=""2P*""","=""1/2""","=""2p6.9d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""33840.9""","=""2.3""","=""""","=""5.63e+04""",B,"=""[4.93392762]""","=""4.9705650""","=""2p6.9p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""33840.9""","=""2.3""","=""""","=""9.38e+03""",C+,"=""[4.93392762]""","=""4.9705650""","=""2p6.9p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""36166""","=""4""","=""""","=""4.27e+04""",B+,"=""4.8723744""","=""4.9066561""","=""2p6.8p""","=""2P*""","=""1/2""","=""2p6.9s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""36231""","=""4""","=""""","=""8.52e+04""",B+,"=""4.8724352""","=""4.9066561""","=""2p6.8p""","=""2P*""","=""3/2""","=""2p6.9s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""38248""","=""3""","=""""","=""2.67e+04""",B,"=""4.9705650""","=""[5.00298074]""","=""2p6.9d""","=""2D""","=""5/2""","=""2p6.10f""","=""2F*""","=""7/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""38248""","=""3""","=""""","=""2.50e+04""",B,"=""4.9705650""","=""[5.00298074]""","=""2p6.9d""","=""2D""","=""3/2""","=""2p6.10f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""38248""","=""3""","=""""","=""1.78e+03""",C,"=""4.9705650""","=""[5.00298074]""","=""2p6.9d""","=""2D""","=""5/2""","=""2p6.10f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""38335""","=""3""","=""""","=""2.28e+04""",A,"=""4.59197201""","=""4.6243143""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.6p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""38338""","=""3""","=""""","=""2.54e+03""",A,"=""4.59197449""","=""4.6243143""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.6p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""38529""","=""3""","=""""","=""2.50e+04""",A,"=""4.59197449""","=""4.6241543""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.6p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""39258""","=""3""","=""""","=""7.09e+03""",C+,"=""4.9710460""","=""5.00262788""","=""2p6.9f""","=""2F*""","=""7/2""","=""2p6.10d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""39258""","=""3""","=""""","=""3.54e+02""",D+,"=""4.9710460""","=""5.00262788""","=""2p6.9f""","=""2F*""","=""5/2""","=""2p6.10d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""39258""","=""3""","=""""","=""7.46e+03""",C+,"=""4.9710460""","=""5.00262826""","=""2p6.9f""","=""2F*""","=""5/2""","=""2p6.10d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""45463""","=""4""","=""""","=""3.30e+04""",A,"=""4.9066561""","=""[4.93392762]""","=""2p6.9s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""45531""","=""4""","=""""","=""3.29e+04""",A,"=""4.9066561""","=""[4.93388658]""","=""2p6.9s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""47145.8""","=""0.6""","=""""","=""2.62e+04""",B,"=""4.97633022""","=""5.00262826""","=""2p6.10p""","=""2P*""","=""1/2""","=""2p6.10d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""47198.3""","=""0.6""","=""""","=""3.13e+04""",B,"=""4.97635910""","=""5.00262788""","=""2p6.10p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""52969""","=""6""","=""""","=""1.61e+04""",A,"=""[4.93388658]""","=""4.9572937""","=""2p6.9p""","=""2P*""","=""1/2""","=""2p6.10s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""53062""","=""6""","=""""","=""3.21e+04""",A,"=""[4.93392762]""","=""4.9572937""","=""2p6.9p""","=""2P*""","=""3/2""","=""2p6.10s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""65031""","=""9""","=""""","=""2.11e+04""",B,"=""4.9572937""","=""4.97635910""","=""2p6.10s""","=""2S""","=""1/2""","=""2p6.10p""","=""2P*""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""65072""","=""9""","=""""","=""1.03e+04""",A,"=""4.75941304""","=""4.7784663""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.7p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""65078""","=""9""","=""""","=""1.15e+03""",A,"=""4.75941465""","=""4.7784663""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""65130""","=""9""","=""""","=""2.09e+04""",B,"=""4.9572937""","=""4.97633022""","=""2p6.10s""","=""2S""","=""1/2""","=""2p6.10p""","=""2P*""","=""1/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""65397""","=""9""","=""""","=""1.13e+04""",A,"=""4.75941465""","=""4.7783733""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.7p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""74301.9""","=""1.6""","=""""","=""1.39e+04""",B,"=""4.97633022""","=""4.99301675""","=""2p6.10p""","=""2P*""","=""1/2""","=""2p6.11s""","=""2S""","=""1/2""",,"=""c58,LS""","=""""",
